sku,subcat,thread_size,length,threading,specifications_met,thread_type,head_diameter,head_height,material,tensile_strength,hardness,mcmaster_pn,title,part_no,system_of_measurement,head_type,socket_head_profile,thread_diameter,thread_spacing,thread_direction,thread_fit,drive_style,drive_size,reach,rohs,thread_pitch,min_thread_length
0009FA01455,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,25 mm,Fully Threaded,"ASTM B117, DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Zinc-Flake-Coated Alloy Steel,170000 psi,Rockwell C37,91274A133,"91274A133 M5 x 25 mm ASTM B117, DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01455,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,
0009FA02348,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,25 mm,Fully Threaded,DIN 912,Metric,8.5 mm,5 mm,Zinc-Flake-Coated Alloy Steel,170000 psi,Rockwell C37,95263A402,95263A402 M5 x 25 mm DIN 912 Alloy Steel Socket Head Screws,0009FA02348,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,
0009FA01827,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,25 mm,Fully Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A252,"91290A252 M5 x 25 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01827,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,
0009FA02157,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,25 mm,Fully Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Blue-Dyed Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,91502A149,"91502A149 M5 x 25 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA02157,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,
0009FA00368,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,25 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,90128A249,"90128A249 M5 x 25 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA00368,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01771,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,30 mm,Fully Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A194,"91290A194 M5 x 30 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01771,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,
0009FA01456,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,30 mm,Partially Threaded,"ASTM B117, DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Zinc-Flake-Coated Alloy Steel,170000 psi,Rockwell C37,91274A134,"91274A134 M5 x 30 mm ASTM B117, DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01456,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01829,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,30 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A254,"91290A254 M5 x 30 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01829,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA02158,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,30 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Blue-Dyed Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,91502A150,"91502A150 M5 x 30 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA02158,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA00375,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,30 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,90128A256,"90128A256 M5 x 30 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA00375,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01772,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,35 mm,Fully Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A195,"91290A195 M5 x 35 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01772,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,
0009FA01831,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,35 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A256,"91290A256 M5 x 35 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01831,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA02159,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,35 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Blue-Dyed Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,91502A151,"91502A151 M5 x 35 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA02159,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01773,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,40 mm,Fully Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A196,"91290A196 M5 x 40 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01773,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,
0009FA01833,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,40 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A258,"91290A258 M5 x 40 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01833,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA02160,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,40 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Blue-Dyed Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,91502A152,"91502A152 M5 x 40 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA02160,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA00376,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,40 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,90128A257,"90128A257 M5 x 40 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA00376,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01774,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,45 mm,Fully Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A197,"91290A197 M5 x 45 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01774,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,
0009FA01835,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,45 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A260,"91290A260 M5 x 45 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01835,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA02161,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,45 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Blue-Dyed Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,91502A153,"91502A153 M5 x 45 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA02161,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01775,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,50 mm,Fully Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A198,"91290A198 M5 x 50 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01775,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,
0009FA01837,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,50 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A262,"91290A262 M5 x 50 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01837,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA02162,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,50 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Blue-Dyed Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,91502A154,"91502A154 M5 x 50 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA02162,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA00377,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,50 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,90128A258,"90128A258 M5 x 50 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA00377,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01839,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,55 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A264,"91290A264 M5 x 55 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01839,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01776,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,60 mm,Fully Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A199,"91290A199 M5 x 60 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01776,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,
0009FA01843,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,60 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A268,"91290A268 M5 x 60 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01843,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA02163,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,60 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Blue-Dyed Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,91502A155,"91502A155 M5 x 60 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA02163,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01845,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,65 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A270,"91290A270 M5 x 65 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01845,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01777,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,70 mm,Fully Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A201,"91290A201 M5 x 70 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01777,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,
0009FA01847,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,70 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A272,"91290A272 M5 x 70 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01847,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA02164,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,70 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Blue-Dyed Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,91502A156,"91502A156 M5 x 70 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA02164,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01849,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,75 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A274,"91290A274 M5 x 75 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01849,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01851,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,80 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A276,"91290A276 M5 x 80 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01851,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA02165,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,80 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Blue-Dyed Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,91502A157,"91502A157 M5 x 80 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA02165,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01687,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,85 mm,Partially Threaded,DIN 912,Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A105,91290A105 M5 x 85 mm DIN 912 Alloy Steel Socket Head Screws,0009FA01687,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01853,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,90 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A278,"91290A278 M5 x 90 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01853,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA02166,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,90 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Blue-Dyed Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,91502A158,"91502A158 M5 x 90 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA02166,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01990,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,95 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A576,"91290A576 M5 x 95 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01990,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01855,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,100 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A280,"91290A280 M5 x 100 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01855,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA02167,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,100 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Blue-Dyed Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,91502A159,"91502A159 M5 x 100 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA02167,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01716,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,110 mm,Partially Threaded,DIN 912,Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A134,91290A134 M5 x 110 mm DIN 912 Alloy Steel Socket Head Screws,0009FA01716,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01862,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,120 mm,Partially Threaded,"DIN 912, ISO 4762",Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A290,"91290A290 M5 x 120 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01862,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01723,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,130 mm,Partially Threaded,DIN 912,Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A141,91290A141 M5 x 130 mm DIN 912 Alloy Steel Socket Head Screws,0009FA01723,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01724,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,140 mm,Partially Threaded,DIN 912,Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A142,91290A142 M5 x 140 mm DIN 912 Alloy Steel Socket Head Screws,0009FA01724,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,22 mm
0009FA01870,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M5,150 mm,Partially Threaded,DIN 912,Metric,8.5 mm,5 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A298,91290A298 M5 x 150 mm DIN 912 Alloy Steel Socket Head Screws,0009FA01870,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,4 mm,Compliant,Compliant,0.8 mm,27 mm
0009FA01879,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M6,6 mm,Fully Threaded,"DIN 912, ISO 4762",Metric,10 mm,6 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A310,"91290A310 M6 x 6 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01879,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,5 mm,Compliant,Compliant,1 mm,
0009FA01457,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M6,8 mm,Fully Threaded,"ASTM B117, DIN 912, ISO 4762",Metric,10 mm,6 mm,Zinc-Flake-Coated Alloy Steel,170000 psi,Rockwell C37,91274A135,"91274A135 M6 x 8 mm ASTM B117, DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01457,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,5 mm,Compliant,Compliant,1 mm,
0009FA01880,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M6,8 mm,Fully Threaded,"DIN 912, ISO 4762",Metric,10 mm,6 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A312,"91290A312 M6 x 8 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01880,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,5 mm,Compliant,Compliant,1 mm,
0009FA02168,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M6,8 mm,Fully Threaded,"DIN 912, ISO 4762",Metric,10 mm,6 mm,Blue-Dyed Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,91502A161,"91502A161 M6 x 8 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA02168,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,5 mm,Compliant,Compliant,1 mm,
0009FA01459,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M6,10 mm,Fully Threaded,"ASTM B117, DIN 912, ISO 4762",Metric,10 mm,6 mm,Zinc-Flake-Coated Alloy Steel,170000 psi,Rockwell C37,91274A137,"91274A137 M6 x 10 mm ASTM B117, DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01459,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,5 mm,Compliant,Compliant,1 mm,
0009FA01881,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M6,10 mm,Fully Threaded,"DIN 912, ISO 4762",Metric,10 mm,6 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A316,"91290A316 M6 x 10 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01881,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,5 mm,Compliant,Compliant,1 mm,
0009FA02169,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M6,10 mm,Fully Threaded,"DIN 912, ISO 4762",Metric,10 mm,6 mm,Blue-Dyed Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,91502A162,"91502A162 M6 x 10 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA02169,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,5 mm,Compliant,Compliant,1 mm,
0009FA00379,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M6,10 mm,Fully Threaded,"DIN 912, ISO 4762",Metric,10 mm,6 mm,Zinc-Plated Alloy Steel,170000 psi,Rockwell C37,90128A261,"90128A261 M6 x 10 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA00379,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,5 mm,Compliant,Compliant,1 mm,
0009FA01460,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M6,12 mm,Fully Threaded,"ASTM B117, DIN 912, ISO 4762",Metric,10 mm,6 mm,Zinc-Flake-Coated Alloy Steel,170000 psi,Rockwell C37,91274A138,"91274A138 M6 x 12 mm ASTM B117, DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01460,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,5 mm,Compliant,Compliant,1 mm,
0009FA02349,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M6,12 mm,Fully Threaded,DIN 912,Metric,10 mm,6 mm,Zinc-Flake-Coated Alloy Steel,170000 psi,Rockwell C37,95263A516,95263A516 M6 x 12 mm DIN 912 Alloy Steel Socket Head Screws,0009FA02349,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,5 mm,Compliant,Compliant,1 mm,
0009FA02369,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M6,12 mm,Fully Threaded,"DIN 912, ISO 21269",Metric,10 mm,6 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,96144A111,"96144A111 M6 x 12 mm DIN 912, ISO 21269 Alloy Steel Socket Head Screws",0009FA02369,Metric,Socket,Standard,,Fine,Right Hand,Class 5g6g,Hex,5 mm,Compliant,Compliant,0.75 mm,
0009FA01882,/products/screws/socket-head-cap-screws/alloy-steel-socket-head-cap-screws/,M6,12 mm,Fully Threaded,"DIN 912, ISO 4762",Metric,10 mm,6 mm,Black-Oxide Alloy Steel,170000 psi,Rockwell C37,91290A318,"91290A318 M6 x 12 mm DIN 912, ISO 4762 Alloy Steel Socket Head Screws",0009FA01882,Metric,Socket,Standard,,Coarse,Right Hand,Class 5g6g,Hex,5 mm,Compliant,Compliant,1 mm,
