sku,subcat,thread_size,length,threading,specifications_met,thread_type,head_diameter,head_height,material,tensile_strength,hardness,mcmaster_pn,title,part_no,system_of_measurement,head_type,thread_diameter,thread_spacing,thread_direction,thread_fit,drive_style,drive_size,reach,rohs,rounded_head_profile,rounded_head_style,thread_pitch,finish
0140FA00048,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,5-40,"3/16""",Fully Threaded,ASME B18.6.3,UNC,"0.205""","0.12""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A123,"91794A123 5-40 x 3/16"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00048,Inch,Rounded,"0.125""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00049,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,5-40,"1/4""",Fully Threaded,ASME B18.6.3,UNC,"0.205""","0.12""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A124,"91794A124 5-40 x 1/4"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00049,Inch,Rounded,"0.125""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00050,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,5-40,"5/16""",Fully Threaded,ASME B18.6.3,UNC,"0.205""","0.12""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A125,"91794A125 5-40 x 5/16"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00050,Inch,Rounded,"0.125""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00051,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,5-40,"3/8""",Fully Threaded,ASME B18.6.3,UNC,"0.205""","0.12""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A126,"91794A126 5-40 x 3/8"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00051,Inch,Rounded,"0.125""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00052,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,5-40,"1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.205""","0.12""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A128,"91794A128 5-40 x 1/2"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00052,Inch,Rounded,"0.125""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00054,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,5-40,"3/4""",Fully Threaded,ASME B18.6.3,UNC,"0.205""","0.12""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A131,"91794A131 5-40 x 3/4"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00054,Inch,Rounded,"0.125""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00055,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,5-40,"1""",Fully Threaded,ASME B18.6.3,UNC,"0.205""","0.12""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A133,"91794A133 5-40 x 1"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00055,Inch,Rounded,"0.125""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00057,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"3/16""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A143,"91794A143 6-32 x 3/16"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00057,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00058,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"1/4""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A144,"91794A144 6-32 x 1/4"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00058,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0141FA00006,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"1/4""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",316 Stainless Steel,100000 psi,Rockwell B100,91613A436,"91613A436 6-32 x 1/4"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0141FA00006,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00059,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"5/16""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A145,"91794A145 6-32 x 5/16"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00059,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00060,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"3/8""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A146,"91794A146 6-32 x 3/8"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00060,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0141FA00007,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"3/8""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",316 Stainless Steel,100000 psi,Rockwell B100,91613A437,"91613A437 6-32 x 3/8"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0141FA00007,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00061,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A148,"91794A148 6-32 x 1/2"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00061,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0141FA00008,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",316 Stainless Steel,100000 psi,Rockwell B100,91613A438,"91613A438 6-32 x 1/2"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0141FA00008,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00062,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"5/8""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A150,"91794A150 6-32 x 5/8"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00062,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00063,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"3/4""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A151,"91794A151 6-32 x 3/4"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00063,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0141FA00009,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"3/4""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",316 Stainless Steel,100000 psi,Rockwell B100,91613A439,"91613A439 6-32 x 3/4"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0141FA00009,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00064,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"7/8""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A152,"91794A152 6-32 x 7/8"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00064,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00065,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"1""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A153,"91794A153 6-32 x 1"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00065,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0141FA00010,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"1""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",316 Stainless Steel,100000 psi,Rockwell B100,91613A441,"91613A441 6-32 x 1"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0141FA00010,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00066,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"1 1/4""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A155,"91794A155 6-32 x 1 1/4"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00066,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00067,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"1 1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A157,"91794A157 6-32 x 1 1/2"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00067,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00068,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,6-32,"2""",Fully Threaded,ASME B18.6.3,UNC,"0.226""","0.132""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A159,"91794A159 6-32 x 2"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00068,Inch,Rounded,"0.138""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00071,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"3/16""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A189,"91794A189 8-32 x 3/16"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00071,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00072,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"1/4""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A190,"91794A190 8-32 x 1/4"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00072,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0141FA00011,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"1/4""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",316 Stainless Steel,100000 psi,Rockwell B100,91613A442,"91613A442 8-32 x 1/4"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0141FA00011,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00073,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"5/16""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A191,"91794A191 8-32 x 5/16"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00073,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00074,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"3/8""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A192,"91794A192 8-32 x 3/8"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00074,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0141FA00012,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"3/8""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",316 Stainless Steel,100000 psi,Rockwell B100,91613A443,"91613A443 8-32 x 3/8"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0141FA00012,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00075,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A194,"91794A194 8-32 x 1/2"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00075,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0141FA00013,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",316 Stainless Steel,100000 psi,Rockwell B100,91613A444,"91613A444 8-32 x 1/2"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0141FA00013,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00076,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"5/8""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A196,"91794A196 8-32 x 5/8"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00076,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00077,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"3/4""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A197,"91794A197 8-32 x 3/4"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00077,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0141FA00014,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"3/4""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",316 Stainless Steel,100000 psi,Rockwell B100,91613A445,"91613A445 8-32 x 3/4"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0141FA00014,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00078,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"7/8""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A198,"91794A198 8-32 x 7/8"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00078,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00079,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"1""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A199,"91794A199 8-32 x 1"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00079,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0141FA00015,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"1""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",316 Stainless Steel,100000 psi,Rockwell B100,91613A446,"91613A446 8-32 x 1"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0141FA00015,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00080,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"1 1/4""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A201,"91794A201 8-32 x 1 1/4"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00080,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00081,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"1 1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A203,"91794A203 8-32 x 1 1/2"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00081,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00082,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"1 3/4""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A204,"91794A204 8-32 x 1 3/4"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00082,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00083,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"2""",Fully Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A205,"91794A205 8-32 x 2"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00083,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00084,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,8-32,"2 1/2""",Partially Threaded,ASME B18.6.3,UNC,"0.27""","0.156""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A207,"91794A207 8-32 x 2 1/2"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00084,Inch,Rounded,"0.164""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00088,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,10-24,"5/16""",Fully Threaded,ASME B18.6.3,UNC,"0.313""","0.18""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A239,"91794A239 10-24 x 5/16"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00088,Inch,Rounded,"0.19""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00089,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,10-24,"3/8""",Fully Threaded,ASME B18.6.3,UNC,"0.313""","0.18""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A240,"91794A240 10-24 x 3/8"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00089,Inch,Rounded,"0.19""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00090,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,10-24,"1/2""",Fully Threaded,ASME B18.6.3,UNC,"0.313""","0.18""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A242,"91794A242 10-24 x 1/2"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00090,Inch,Rounded,"0.19""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00091,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,10-24,"5/8""",Fully Threaded,ASME B18.6.3,UNC,"0.313""","0.18""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A244,"91794A244 10-24 x 5/8"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00091,Inch,Rounded,"0.19""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
0140FA00092,/products/screws/rounded-head-screws/stainless-steel-fillister-head-slotted-screws/,10-24,"3/4""",Fully Threaded,ASME B18.6.3,UNC,"0.313""","0.18""",18-8 Stainless Steel,70000 psi,Rockwell B55,91794A245,"91794A245 10-24 x 3/4"" ASME B18.6.3 Stainless Steel Fillister Head Slotted Screws",0140FA00092,Inch,Rounded,"0.19""",Coarse,Right Hand,Class 2A,Slotted,,Compliant,Compliant,"High, Narrow",Fillister,,Passivated
